year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021,12,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",406.00,71.00,42.58,4.75,12.19,0.00,11.48,10.00,0.00,3859.00,2219.00,414.00,460.00,0.00,766.00
2021,12,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1561.00,309.00,162.21,11.54,79.38,2.55,53.32,31.00,2.00,20332.00,12510.00,1563.00,3057.00,170.00,3032.00
2021,12,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",33.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,161.00,161.00,0.00,0.00,0.00,0.00
2021,12,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",109.00,20.00,9.77,0.45,4.79,0.00,5.00,3.00,0.00,1072.00,444.00,25.00,238.00,0.00,365.00
2021,12,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",247.00,51.00,31.62,0.47,8.27,0.00,10.65,5.00,1.00,3061.00,2074.00,33.00,324.00,0.00,630.00
2021,12,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",733.00,147.00,67.21,5.44,50.39,0.00,23.96,10.00,1.00,8903.00,4781.00,745.00,2231.00,0.00,1146.00
2021,12,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",343.00,75.00,42.20,2.44,13.69,0.00,16.66,11.00,0.00,4615.00,3001.00,78.00,442.00,0.00,1094.00
2021,12,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",114.00,16.00,6.20,0.09,4.65,0.00,5.05,2.00,0.00,643.00,223.00,7.00,188.00,0.00,225.00
2021,12,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",67.00,6.00,3.68,1.00,1.00,0.00,0.32,1.00,0.00,234.00,141.00,42.00,41.00,0.00,10.00
2021,12,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",31.00,10.00,2.48,0.00,5.92,0.00,1.61,2.00,1.00,603.00,305.00,0.00,215.00,0.00,83.00
2021,12,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4391.00,830.00,303.14,32.85,183.88,1.00,309.13,153.00,20.00,70297.00,31890.00,6681.00,8594.00,37.00,23095.00
2021,12,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",477.00,102.00,49.04,13.38,23.61,0.00,15.97,9.00,14.00,10657.00,4743.00,3434.00,1261.00,0.00,1219.00
2021,12,DL,Delta Air Lines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",14.00,7.00,0.25,0.91,5.84,0.00,0.00,0.00,0.00,213.00,13.00,32.00,168.00,0.00,0.00
2021,12,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",74.00,7.00,4.12,0.00,0.13,0.00,2.75,3.00,0.00,253.00,161.00,0.00,6.00,0.00,86.00
2021,12,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",62.00,13.00,5.35,0.17,2.98,0.00,4.50,0.00,0.00,1447.00,596.00,19.00,144.00,0.00,688.00
2021,12,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",100.00,31.00,14.89,3.58,7.57,0.83,4.13,5.00,0.00,2179.00,1358.00,295.00,246.00,34.00,246.00
2021,12,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",141.00,24.00,14.62,1.55,2.58,0.00,5.25,1.00,0.00,1869.00,1347.00,184.00,82.00,0.00,256.00
2021,12,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",162.00,21.00,6.81,2.00,4.82,0.00,7.37,3.00,0.00,860.00,357.00,95.00,127.00,0.00,281.00
2021,12,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",111.00,33.00,15.96,2.10,8.51,0.00,6.43,2.00,0.00,1486.00,783.00,168.00,294.00,0.00,241.00
2021,12,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",901.00,207.00,91.76,9.37,66.74,0.56,38.58,17.00,3.00,11989.00,5713.00,1020.00,2559.00,49.00,2648.00
2021,12,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",188.00,29.00,18.56,1.12,5.69,0.00,3.64,4.00,2.00,1400.00,1073.00,45.00,153.00,0.00,129.00
2021,12,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",407.00,96.00,37.24,1.27,34.07,1.00,22.43,9.00,0.00,5225.00,2278.00,39.00,1700.00,33.00,1175.00
2021,12,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",449.00,107.00,57.62,9.45,24.16,0.00,15.77,20.00,0.00,6882.00,3856.00,1184.00,788.00,0.00,1054.00
2021,12,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",344.00,44.00,26.32,2.10,11.83,0.00,3.74,4.00,1.00,2797.00,1761.00,254.00,520.00,0.00,262.00
2021,12,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",771.00,225.00,82.21,11.94,89.21,0.00,41.65,32.00,1.00,15551.00,6572.00,1673.00,4470.00,0.00,2836.00
2021,12,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",185.00,26.00,16.77,1.13,4.81,0.00,3.29,3.00,0.00,1609.00,1081.00,170.00,155.00,0.00,203.00
2021,12,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",170.00,22.00,14.66,1.53,3.77,0.00,2.05,1.00,3.00,1832.00,1108.00,526.00,125.00,0.00,73.00
2021,12,DL,Delta Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",56.00,17.00,2.49,2.61,9.61,0.00,2.29,3.00,0.00,1074.00,114.00,439.00,432.00,0.00,89.00
2021,12,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",76.00,15.00,10.53,0.65,0.22,0.00,3.60,2.00,0.00,790.00,641.00,28.00,7.00,0.00,114.00
2021,12,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",31.00,7.00,2.85,0.00,1.24,0.00,2.91,2.00,0.00,332.00,145.00,0.00,22.00,0.00,165.00
2021,12,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",786.00,121.00,55.34,5.65,29.78,0.00,30.22,9.00,0.00,7930.00,3490.00,1036.00,991.00,0.00,2413.00
2021,12,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",191.00,20.00,11.95,0.07,5.52,0.00,2.45,2.00,0.00,841.00,568.00,2.00,140.00,0.00,131.00
2021,12,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",76.00,20.00,9.50,2.35,6.97,0.00,1.18,1.00,0.00,1968.00,916.00,673.00,332.00,0.00,47.00
2021,12,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",31.00,5.00,2.99,0.00,0.01,0.00,2.00,0.00,0.00,1258.00,1164.00,0.00,5.00,0.00,89.00
2021,12,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",87.00,15.00,7.08,1.00,2.81,0.00,4.11,1.00,0.00,798.00,514.00,115.00,52.00,0.00,117.00
2021,12,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",620.00,91.00,40.46,7.36,24.62,1.00,17.55,9.00,6.00,5756.00,2640.00,1073.00,921.00,22.00,1100.00
2021,12,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",606.00,159.00,63.12,10.60,67.40,0.00,17.89,24.00,4.00,11644.00,5459.00,1892.00,2678.00,0.00,1615.00
2021,12,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",356.00,59.00,23.39,2.49,18.27,0.00,14.85,5.00,1.00,3252.00,1426.00,347.00,726.00,0.00,753.00
2021,12,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",223.00,35.00,20.06,1.35,5.03,0.00,8.56,4.00,1.00,1898.00,1208.00,290.00,138.00,0.00,262.00
2021,12,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",160.00,18.00,10.58,0.09,3.21,0.00,4.12,4.00,0.00,496.00,317.00,3.00,61.00,0.00,115.00
2021,12,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2389.00,503.00,194.09,10.33,172.91,0.00,125.66,188.00,8.00,46947.00,21017.00,1502.00,9240.00,0.00,15188.00
2021,12,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",772.00,228.00,93.58,14.84,92.24,0.77,26.57,16.00,1.00,12776.00,6046.00,1124.00,3430.00,60.00,2116.00
2021,12,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",196.00,48.00,21.93,1.75,17.07,0.00,7.25,5.00,0.00,3262.00,1709.00,322.00,670.00,0.00,561.00
2021,12,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",203.00,31.00,16.29,2.00,8.24,1.00,3.48,2.00,0.00,1331.00,875.00,82.00,266.00,23.00,85.00
2021,12,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4086.00,965.00,319.68,34.42,285.52,0.00,325.38,103.00,11.00,84650.00,36064.00,4716.00,11899.00,0.00,31971.00
2021,12,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",297.00,106.00,48.70,4.38,38.75,0.00,14.17,8.00,0.00,5486.00,2801.00,393.00,1294.00,0.00,998.00
2021,12,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",357.00,91.00,33.75,4.99,33.29,1.00,17.97,18.00,7.00,6564.00,3395.00,907.00,1174.00,24.00,1064.00
2021,12,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",217.00,42.00,21.80,2.03,13.51,0.00,4.65,7.00,0.00,2512.00,953.00,826.00,519.00,0.00,214.00
2021,12,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",294.00,54.00,25.96,4.55,11.02,1.00,11.46,5.00,0.00,4114.00,2481.00,440.00,416.00,68.00,709.00
2021,12,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",94.00,17.00,3.68,0.50,12.76,0.00,0.05,2.00,0.00,718.00,297.00,33.00,386.00,0.00,2.00
2021,12,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",21.00,7.00,2.34,0.66,2.24,1.00,0.76,1.00,0.00,365.00,165.00,50.00,70.00,54.00,26.00
2021,12,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",87.00,33.00,16.70,0.91,5.17,0.00,10.23,1.00,0.00,1853.00,1207.00,44.00,116.00,0.00,486.00
2021,12,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",112.00,8.00,5.15,0.00,2.00,0.00,0.84,0.00,0.00,741.00,657.00,0.00,35.00,0.00,49.00
2021,12,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",1033.00,181.00,107.51,13.11,28.88,0.00,31.50,20.00,0.00,11748.00,7532.00,1219.00,1111.00,0.00,1886.00
2021,12,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",99.00,7.00,2.90,1.22,0.18,0.00,2.70,2.00,0.00,367.00,105.00,85.00,18.00,0.00,159.00
2021,12,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",92.00,18.00,6.58,2.61,6.25,0.00,2.56,5.00,0.00,1067.00,456.00,210.00,291.00,0.00,110.00
2021,12,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",59.00,12.00,4.47,0.00,2.06,0.00,5.47,0.00,0.00,475.00,98.00,0.00,78.00,0.00,299.00
2021,12,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",135.00,23.00,10.91,1.95,6.46,1.00,2.68,0.00,2.00,2411.00,1792.00,119.00,303.00,37.00,160.00
2021,12,DL,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",46.00,6.00,4.05,0.00,1.28,0.00,0.68,0.00,0.00,974.00,839.00,0.00,56.00,0.00,79.00
2021,12,F9,Frontier Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",9.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,49.00,0.00,0.00,49.00,0.00,0.00
2021,12,F9,Frontier Airlines Inc.,ALB,"Albany, NY: Albany International",38.00,11.00,2.39,0.00,3.83,0.00,4.78,1.00,0.00,668.00,203.00,0.00,172.00,0.00,293.00
2021,12,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",591.00,157.00,56.43,0.26,34.48,0.00,65.83,18.00,0.00,11857.00,5494.00,20.00,1560.00,0.00,4783.00
2021,12,F9,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",53.00,5.00,1.73,0.00,1.27,0.00,2.00,1.00,0.00,209.00,66.00,0.00,26.00,0.00,117.00
2021,12,F9,Frontier Airlines Inc.,BDL,"Hartford, CT: Bradley International",24.00,8.00,4.79,0.00,0.36,0.00,2.85,0.00,0.00,267.00,185.00,0.00,14.00,0.00,68.00
2021,12,F9,Frontier Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",18.00,4.00,1.24,1.00,1.76,0.00,0.00,0.00,0.00,342.00,186.00,93.00,63.00,0.00,0.00
2021,12,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",76.00,19.00,6.04,0.00,4.42,0.00,8.54,2.00,0.00,1207.00,241.00,0.00,208.00,0.00,758.00
2021,12,F9,Frontier Airlines Inc.,BOS,"Boston, MA: Logan International",35.00,8.00,3.67,0.00,4.04,0.00,0.29,1.00,0.00,445.00,213.00,0.00,212.00,0.00,20.00
2021,12,F9,Frontier Airlines Inc.,BTV,"Burlington, VT: Burlington International",13.00,6.00,2.79,0.00,0.47,0.00,2.75,1.00,0.00,313.00,187.00,0.00,29.00,0.00,97.00
2021,12,F9,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",86.00,21.00,9.34,0.00,6.33,0.00,5.34,1.00,0.00,1365.00,689.00,0.00,226.00,0.00,450.00
2021,12,F9,Frontier Airlines Inc.,BUR,"Burbank, CA: Bob Hope",61.00,20.00,7.21,0.00,6.06,0.00,6.73,1.00,3.00,1065.00,428.00,0.00,246.00,0.00,391.00
2021,12,F9,Frontier Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",108.00,54.00,24.89,0.00,16.62,0.00,12.49,1.00,0.00,2111.00,808.00,0.00,563.00,0.00,740.00
2021,12,F9,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",23.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,44.00,0.00,0.00,0.00,0.00,44.00
2021,12,F9,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",302.00,74.00,35.31,0.00,13.29,0.00,25.40,3.00,0.00,5071.00,2270.00,0.00,556.00,0.00,2245.00
2021,12,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",119.00,25.00,10.72,0.00,3.83,0.00,10.45,2.00,0.00,1629.00,417.00,0.00,244.00,0.00,968.00
2021,12,F9,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",32.00,11.00,5.34,0.42,1.09,0.00,4.16,0.00,0.00,807.00,489.00,10.00,27.00,0.00,281.00
2021,12,F9,Frontier Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",53.00,15.00,8.95,0.00,3.88,0.00,2.17,0.00,0.00,1008.00,693.00,0.00,82.00,0.00,233.00
2021,12,F9,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",195.00,56.00,26.30,0.00,13.12,0.00,16.58,5.00,0.00,3491.00,1595.00,0.00,648.00,0.00,1248.00
2021,12,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",91.00,10.00,4.03,0.00,0.46,0.00,5.52,0.00,0.00,430.00,131.00,0.00,34.00,0.00,265.00
2021,12,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",1509.00,360.00,105.97,5.52,109.20,0.00,139.31,18.00,0.00,23888.00,6625.00,531.00,5594.00,0.00,11138.00
2021,12,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",320.00,69.00,18.10,1.10,23.38,0.00,26.43,5.00,0.00,3926.00,1149.00,117.00,1063.00,0.00,1597.00
2021,12,F9,Frontier Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",18.00,3.00,0.02,0.00,1.11,0.00,1.87,1.00,0.00,253.00,2.00,0.00,30.00,0.00,221.00
2021,12,F9,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",37.00,8.00,1.85,0.00,2.37,0.00,3.79,0.00,0.00,653.00,127.00,0.00,101.00,0.00,425.00
2021,12,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",84.00,35.00,20.73,0.00,5.67,0.00,8.60,2.00,0.00,2107.00,1170.00,0.00,267.00,0.00,670.00
2021,12,F9,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International",33.00,9.00,5.07,0.00,0.45,0.00,3.48,1.00,0.00,439.00,200.00,0.00,38.00,0.00,201.00
2021,12,F9,Frontier Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",230.00,76.00,31.54,0.00,25.01,0.00,19.46,2.00,0.00,4885.00,1569.00,0.00,1179.00,0.00,2137.00
2021,12,F9,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International",18.00,4.00,1.62,0.00,1.91,0.00,0.47,1.00,0.00,182.00,58.00,0.00,88.00,0.00,36.00
2021,12,F9,Frontier Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",9.00,2.00,0.24,0.00,1.11,0.00,0.66,0.00,0.00,78.00,8.00,0.00,41.00,0.00,29.00
2021,12,F9,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",26.00,8.00,5.00,0.00,0.00,0.00,3.00,0.00,0.00,1638.00,1349.00,0.00,0.00,0.00,289.00
2021,12,F9,Frontier Airlines Inc.,GEG,"Spokane, WA: Spokane International",11.00,5.00,1.75,0.00,1.12,0.00,2.13,0.00,0.00,238.00,70.00,0.00,91.00,0.00,77.00
2021,12,F9,Frontier Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",9.00,4.00,2.22,0.00,0.24,0.00,1.54,0.00,0.00,147.00,73.00,0.00,6.00,0.00,68.00
2021,12,F9,Frontier Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",16.00,5.00,0.75,0.00,0.91,0.00,3.34,1.00,0.00,444.00,74.00,0.00,76.00,0.00,294.00
2021,12,F9,Frontier Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",59.00,10.00,5.56,0.00,3.65,0.00,0.79,0.00,0.00,450.00,285.00,0.00,143.00,0.00,22.00
2021,12,F9,Frontier Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",22.00,8.00,3.23,0.00,1.16,0.00,3.60,2.00,0.00,462.00,107.00,0.00,65.00,0.00,290.00
2021,12,F9,Frontier Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",12.00,3.00,2.33,0.00,0.60,0.00,0.07,0.00,0.00,242.00,170.00,0.00,64.00,0.00,8.00
2021,12,F9,Frontier Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",11.00,2.00,1.02,0.00,0.00,0.00,0.98,2.00,0.00,172.00,118.00,0.00,0.00,0.00,54.00
2021,12,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",93.00,21.00,8.62,0.00,3.83,0.00,8.55,0.00,1.00,1302.00,399.00,0.00,125.00,0.00,778.00
2021,12,F9,Frontier Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",9.00,6.00,1.94,0.00,0.82,0.00,3.25,0.00,0.00,315.00,55.00,0.00,20.00,0.00,240.00
2021,12,F9,Frontier Airlines Inc.,ILG,"Wilmington, DE: New Castle",9.00,5.00,1.50,0.00,0.99,0.00,2.51,1.00,0.00,459.00,154.00,0.00,56.00,0.00,249.00
2021,12,F9,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",59.00,11.00,4.96,0.00,1.68,0.00,4.35,1.00,0.00,740.00,563.00,0.00,49.00,0.00,128.00
2021,12,F9,Frontier Airlines Inc.,ISP,"Islip, NY: Long Island MacArthur",266.00,59.00,29.16,0.00,12.76,0.00,17.08,6.00,0.00,3987.00,1838.00,0.00,452.00,0.00,1697.00
2021,12,F9,Frontier Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",29.00,5.00,3.05,0.00,0.86,0.00,1.10,0.00,0.00,330.00,178.00,0.00,40.00,0.00,112.00
2021,12,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1368.00,464.00,103.30,2.12,198.82,0.00,159.77,18.00,0.00,34367.00,8280.00,106.00,9847.00,0.00,16134.00
2021,12,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",90.00,23.00,11.45,0.00,5.39,0.00,6.15,3.00,0.00,1089.00,494.00,0.00,214.00,0.00,381.00
2021,12,F9,Frontier Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",31.00,10.00,4.92,1.56,0.91,0.00,2.61,1.00,0.00,561.00,208.00,160.00,109.00,0.00,84.00
2021,12,F9,Frontier Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",22.00,7.00,3.23,0.00,0.00,0.00,3.77,1.00,0.00,268.00,144.00,0.00,0.00,0.00,124.00
2021,12,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",1653.00,565.00,158.32,2.91,173.38,0.00,230.38,38.00,2.00,40827.00,13209.00,312.00,8605.00,0.00,18701.00
2021,12,F9,Frontier Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",12.00,3.00,1.16,0.00,0.36,0.00,1.48,2.00,0.00,76.00,19.00,0.00,9.00,0.00,48.00
2021,12,F9,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International",54.00,12.00,3.38,0.00,5.42,0.00,3.20,1.00,0.00,551.00,125.00,0.00,168.00,0.00,258.00
2021,12,F9,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",418.00,168.00,50.23,0.19,44.50,0.00,73.08,11.00,1.00,11422.00,3565.00,17.00,2345.00,0.00,5495.00
2021,12,F9,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",54.00,10.00,5.74,0.00,1.64,0.00,2.62,1.00,0.00,730.00,468.00,0.00,46.00,0.00,216.00
2021,12,F9,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",34.00,9.00,5.00,0.00,3.00,0.00,1.00,1.00,0.00,382.00,194.00,0.00,102.00,0.00,86.00
2021,12,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",54.00,5.00,2.08,0.24,0.60,0.00,2.09,0.00,0.00,222.00,93.00,16.00,30.00,0.00,83.00
2021,12,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",64.00,21.00,7.50,0.00,3.42,0.00,10.08,1.00,0.00,1810.00,686.00,0.00,134.00,0.00,990.00
2021,12,F9,Frontier Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",67.00,13.00,4.41,0.00,2.97,0.00,5.61,0.00,0.00,805.00,465.00,0.00,82.00,0.00,258.00
2021,12,F9,Frontier Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",18.00,4.00,1.44,0.00,0.07,0.00,2.49,0.00,0.00,653.00,165.00,0.00,6.00,0.00,482.00
2021,12,F9,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",45.00,7.00,1.98,0.00,0.53,0.00,4.49,2.00,0.00,449.00,69.00,0.00,32.00,0.00,348.00
2021,12,F9,Frontier Airlines Inc.,ONT,"Ontario, CA: Ontario International",180.00,48.00,19.11,0.00,13.47,0.00,15.43,1.00,1.00,3266.00,1361.00,0.00,617.00,0.00,1288.00
2021,12,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",186.00,65.00,31.57,0.00,13.60,0.00,19.83,3.00,0.00,4206.00,1882.00,0.00,701.00,0.00,1623.00
2021,12,F9,Frontier Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",30.00,10.00,6.97,0.00,1.11,0.00,1.92,0.00,0.00,924.00,603.00,0.00,69.00,0.00,252.00
2021,12,F9,Frontier Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",206.00,54.00,17.29,0.00,23.88,0.00,12.83,3.00,0.00,3860.00,778.00,0.00,1800.00,0.00,1282.00
2021,12,F9,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",57.00,11.00,2.56,0.00,5.23,0.00,3.21,0.00,0.00,501.00,103.00,0.00,213.00,0.00,185.00
2021,12,F9,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",585.00,156.00,51.83,0.00,31.21,0.00,72.96,6.00,0.00,13217.00,5387.00,0.00,1674.00,0.00,6156.00
2021,12,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",398.00,109.00,36.63,0.00,33.12,0.00,39.25,2.00,0.00,6921.00,2609.00,0.00,1434.00,0.00,2878.00
2021,12,F9,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",9.00,2.00,0.22,0.00,1.00,0.00,0.78,0.00,0.00,167.00,31.00,0.00,25.00,0.00,111.00
2021,12,F9,Frontier Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",24.00,5.00,1.55,0.00,2.56,0.00,0.89,2.00,0.00,234.00,94.00,0.00,103.00,0.00,37.00
2021,12,F9,Frontier Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",34.00,10.00,3.76,0.00,2.20,0.00,4.04,0.00,0.00,477.00,187.00,0.00,106.00,0.00,184.00
2021,12,F9,Frontier Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",50.00,14.00,5.28,0.38,3.40,0.00,4.94,1.00,0.00,977.00,337.00,34.00,145.00,0.00,461.00
2021,12,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",165.00,31.00,13.87,0.00,8.24,0.00,8.90,1.00,1.00,1863.00,945.00,0.00,352.00,0.00,566.00
2021,12,F9,Frontier Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",21.00,6.00,2.35,0.00,2.50,0.00,1.16,0.00,0.00,237.00,123.00,0.00,91.00,0.00,23.00
